DateTime,Year,DoY,Hour,FCH4,NEE,LE,H,Ustar,Rg,Tair,Tsoil5cm,Tsoil10cm,Tsoil50cm,rH,VPD,Pa,WTH,LWOUT,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,Day,c,s
2017-07-07 9:00,2017,188,9,0.1176064,-2.928711,118.9536,163.1637,0.4253307,642.82,20.03,18.29,18.25,15.02,61.21,9.080055,1020.5,-39.61668,433.87,4.802164,1.650095,0.1314002,-0.4429033,1.3668,-0.6182624,0.09350712,-0.4069632,0.1280094,-0.3798992,-0.04997591,-0.01583419,-0.1969712,0.03790705,188.375,-0.9964808,-0.08382079
2017-07-07 9:30,2017,188,9.5,0.1159122,-3.724334,138.5822,185.6469,0.4956576,682.59,20,18.29,18.22,15.04,62.8,8.691703,1020.75,-39.84849,435.12,5.20374,2.084946,0.1226276,-0.9461203,1.827567,-0.6071446,0.005344564,-0.3911693,-0.02232367,-0.3144963,-0.0951644,-0.136587,-0.247439,0.0292124,188.3958,-0.9964507,-0.08417815
2017-07-07 10:00,2017,188,10,0.1152282,-3.165214,143.2878,187.3118,0.4902599,738.97,20.47,18.25,18.19,15.04,62.33,9.060976,1021,-39.95063,440.41,5.345197,2.130905,0.1134024,-0.7430899,1.85046,-0.478789,0.2282142,-0.3454213,0.01611624,-0.3263135,-0.05271303,0.001836002,-0.2297299,0.0241862,188.4167,-0.9964205,-0.0845355
2017-07-07 10:30,2017,188,10.5,0.1163709,-2.926538,141.8723,189.2504,0.5194842,756.81,20,18.25,18.17,15.07,65.65,8.025807,1021.35,-39.93016,438.33,5.232052,2.125546,0.1043087,-0.9344547,2.228699,-0.4154961,0.3331695,-0.3470944,0.02657856,-0.2931167,-0.04532359,0.05326882,-0.2379853,0.01124401,188.4375,-0.9963901,-0.08489284
2017-07-07 11:00,2017,188,11,0.1191434,-2.739776,157.4657,233.3239,0.5522047,846.91,19.97,18.27,18.12,15.06,66.03,7.922287,1021.7,-39.95139,443.27,5.692285,2.539606,0.1671886,-1.136359,2.537998,-0.1118323,0.6878616,-0.4606225,0.1068656,-0.3972993,-0.1207846,-0.1026147,-0.270208,-0.000583799,188.4583,-0.9963596,-0.08525017
2017-07-07 11:30,2017,188,11.5,0.1153565,-2.658305,169.7016,233.9515,0.5809298,872.91,20.08,18.26,18.11,15.05,65.2,8.171317,1021.85,-40.04505,445.24,5.88693,2.716263,0.09867116,-1.107266,2.746731,-0.09071716,0.6874435,-0.4404162,-0.02011178,-0.3222483,-0.112303,-0.06043339,-0.2709588,-0.003538106,188.4792,-0.9963289,-0.08560749
2017-07-07 12:00,2017,188,12,0.1113528,-2.724146,160.3096,224.3362,0.5663226,892.93,19.74,18.27,18.06,15.04,65.05,8.035442,1022,-40.2394,446.89,5.78489,2.63409,0.1530625,-1.089595,2.641209,-0.1253451,0.6516918,-0.4489597,0.08097295,-0.341306,-0.07342878,0.1112469,-0.1952363,-0.0189907,188.5,-0.9962982,-0.0859648
2017-07-07 12:30,2017,188,12.5,0.1196208,-2.938823,184.1415,239.3103,0.5587982,902.48,19.98,18.28,18.05,15,65.74,7.99487,1022.2,-40.40903,449.26,6.01147,2.804535,0.2634286,-1.214515,2.537268,-0.02444411,0.83973,-0.4020769,-0.1072216,-0.2006377,-0.09696227,-0.04981005,-0.2296647,-0.01659577,188.5208,-0.9962673,-0.08632209
2017-07-07 13:00,2017,188,13,0.1143571,-2.831227,192.8625,216.7993,0.4748451,896.46,20.29,18.37,18.04,15.01,63.23,8.746739,1022.4,-40.60869,453.67,5.943323,2.583695,0.4365124,-0.8221603,1.810867,-0.0558786,0.9557281,-0.3198795,-0.2297489,-0.03726784,-0.005353172,0.1032899,-0.1515699,-0.02812446,188.5417,-0.9962363,-0.08667938
2017-07-07 13:30,2017,188,13.5,0.1131685,-2.372393,202.5964,217.6832,0.5023971,880.35,20.57,18.43,18.02,14.99,61.72,9.264671,1022.45,-40.92742,454.84,6.074811,2.676682,0.2961044,-0.6152669,2.048019,-0.03421529,0.9606212,-0.2996594,-0.3605949,0.003368445,-0.03115639,0.01500432,-0.1602161,-0.02992862,188.5625,-0.9962051,-0.08703665
2017-07-07 14:00,2017,188,14,0.1163721,-2.52506,200.9155,208.0511,0.4721215,853.57,20.68,18.53,18.03,14.97,60.96,9.512882,1022.5,-41.16524,455.34,5.993251,2.549715,0.3619253,-0.5188177,1.763121,-0.1127111,0.9050157,-0.2614168,-0.3818497,0.03798014,-0.02177301,0.0219076,-0.1328557,-0.03589711,188.5833,-0.9961738,-0.08739392
2017-07-07 14:30,2017,188,14.5,0.1332362,-3.676302,232.985,219.2765,0.469452,813.86,21.02,18.66,18.08,15,60.46,9.83838,1022.45,-41.54333,455.01,6.317153,2.790895,0.4897419,-0.8175319,1.497945,-0.2033156,0.7830949,-0.1946951,-0.7574474,0.2561471,-0.06595833,-0.2753666,-0.2043043,-0.03309863,188.6042,-0.9961424,-0.08775117
2017-07-07 15:00,2017,188,15,0.1213601,-2.815801,202.4473,178.9405,0.3982425,761.3,21.32,18.78,18.12,15.03,58.65,10.47994,1022.4,-42.00481,456.3,5.819147,2.199111,0.4546367,-0.1811853,1.039615,-0.3415493,0.73242,-0.1176127,-0.5536419,0.1664162,0.02184861,-0.01290952,-0.09127767,-0.03914222,188.625,-0.9961109,-0.08810841
2017-07-07 15:30,2017,188,15.5,0.1371735,-3.624532,217.7965,189.0839,0.4012484,699.52,21.38,18.8,18.11,14.96,57.8,10.73477,1022.2,-42.15677,456.25,5.975714,2.344591,0.4980336,-0.3745331,0.8857579,-0.4389248,0.5602894,-0.08903141,-0.7497327,0.2620204,-0.05068609,-0.3308509,-0.101765,-0.02474527,188.6458,-0.9960792,-0.08846564
2017-07-07 16:00,2017,188,16,0.1519816,-3.768641,217.931,182.4951,0.3767383,629.65,21.79,18.85,18.08,14.9,57.59,11.06222,1022,-42.04726,454.38,5.857637,2.200245,0.5047329,-0.2852525,0.6347155,-0.5379836,0.4688977,-0.01063666,-0.8273599,0.2925175,-0.07764635,-0.4893798,-0.1319478,-0.01950388,188.6667,-0.9960474,-0.08882285
2017-07-07 16:30,2017,188,16.5,0.1452689,-3.430899,178.2562,141.4975,0.365396,553.33,21.77,18.96,18.14,14.94,57.52,11.06695,1021.75,-41.94588,449.45,5.287281,1.687548,0.3433494,0.003479275,0.6250089,-0.8227832,0.1070355,0.04050601,-0.6125349,0.1633885,-0.02775324,-0.262268,-0.07880054,-0.0245724,188.6875,-0.9960155,-0.08918006
2017-07-07 17:00,2017,188,17,0.1330544,-3.084478,141.6895,103.7726,0.3525141,471.25,21.5,19.09,18.2,14.96,57.38,10.92159,1021.5,-41.78726,442.82,4.70243,1.194808,0.202981,0.2708764,0.6109434,-1.081179,-0.2253722,0.04564771,-0.4327733,0.06192739,0.002966152,-0.08604885,-0.03766963,-0.03089136,188.7083,-0.9959835,-0.08953726
2017-07-07 17:30,2017,188,17.5,0.160223,-2.882147,135.1435,95.42787,0.3691444,388.27,21.26,19.2,18.27,14.98,58.02,10.60054,1021.4,-41.70884,436.84,4.45614,1.028249,0.09481946,0.3157185,0.8039514,-1.187136,-0.3723628,0.03282451,-0.4992313,0.08469145,-0.04020199,-0.2463398,-0.06566274,-0.024561,188.7292,-0.9959513,-0.08989444
2017-07-07 18:00,2017,188,18,0.1292778,-1.549274,99.23623,59.55035,0.379829,306.48,20.84,19.29,18.35,15.02,56.02,10.8227,1021.3,-42.06962,428.33,3.878071,0.563761,-0.1935163,0.9264236,1.105537,-1.331987,-0.6030334,-0.05502489,-0.3416983,-0.06055404,-0.02869346,-0.09218734,-0.04467997,-0.02125515,188.75,-0.995919,-0.09025161
2017-07-07 18:30,2017,188,18.5,0.1351654,-0.993566,85.13843,33.19904,0.3578942,223.33,20.37,19.35,18.41,15.04,55.61,10.61167,1021.15,-42.7908,421.77,3.4196,0.1901306,-0.273122,1.227618,1.035101,-1.44103,-0.7155053,-0.08472579,-0.3716023,-0.01133401,-0.01321242,-0.07430542,-0.02501199,-0.01528565,188.7708,-0.9958866,-0.09060877
2017-07-07 19:00,2017,188,19,0.1342114,-0.733318,56.24158,10.96495,0.2842824,141.43,19.96,19.38,18.45,15.03,58.91,9.576839,1021,-43.59431,415.65,2.718491,-0.4219849,-0.1464895,1.298428,0.6066164,-1.516934,-0.6735394,-0.05848067,-0.168363,-0.0447683,0.01229544,-0.04625062,0.00168695,-0.01049115,188.7917,-0.995854,-0.09096592
2017-07-07 19:30,2017,188,19.5,0.1561801,0.5724703,32.99324,-8.137787,0.2505108,72.63,19.18,19.44,18.51,15.07,64.75,7.827058,1020.85,-44.25789,408.01,1.940937,-1.038336,-0.1876439,1.438732,0.7213689,-1.419065,-0.3662121,-0.05319407,-0.04327453,-0.02820249,0.03528455,-0.01245291,0.01309615,-0.01289775,188.8125,-0.9958213,-0.09132305
2017-07-07 20:00,2017,188,20,0.1168654,0.9144867,9.522024,-15.99991,0.1433801,26.7,17.8,19.49,18.57,15.11,72.48,5.604551,1020.7,-44.76107,398.91,1.089702,-1.711728,0.1409614,1.229489,0.1543247,-1.27574,0.0629519,-0.104222,0.1543782,-0.04040228,0.05597634,0.01038741,0.02290859,-0.01995951,188.8333,-0.9957885,-0.09168018
2017-07-07 20:30,2017,188,20.5,0.04893419,1.007323,0.6049215,-8.854659,0.06407118,2.21,16.52,19.51,18.66,15.2,79.89,3.776751,1020.9,-45.11301,389.86,0.5241447,-2.12562,0.4939129,0.9090327,-0.2517889,-1.092374,0.4903691,-0.1624729,0.2181221,-0.06405355,0.04447943,-0.06760093,-0.02561396,-0.01893148,188.8542,-0.9957556,-0.09203729
2017-07-07 21:00,2017,188,21,NA,1.161916,-1.713796,-12.8011,0.03423482,0,15.56,19.36,18.54,15.2,83.91,2.84212,1021.1,-45.28016,383.38,0.1815865,-2.295945,0.64267,0.7784634,-0.3575487,-0.991852,0.6777658,-0.1788401,0.1716605,-0.04131995,0.06463028,-0.009288536,-0.05331212,-0.02656017,188.875,-0.9957225,-0.09239439
2017-07-07 21:30,2017,188,21.5,NA,0.860596,-1.898503,-12.04079,0.04257296,0,14.96,19.33,18.52,15.21,86.58,2.280867,1020.9,-45.32541,379.36,0.07657485,-2.292646,0.6652135,0.5195144,-0.2863605,-0.9909147,0.6560958,-0.1876455,0.1135472,-0.0427862,0.05279322,0.003411983,-0.07775828,-0.03169096,188.8958,-0.9956893,-0.09275148
2017-07-07 22:00,2017,188,22,NA,0.8620779,-1.639165,-11.1753,0.05185585,0,14.64,19.29,18.52,15.1,87.33,2.109427,1020.7,-45.48479,376.09,0.02191866,-2.261181,0.6328221,0.4529383,-0.2036954,-0.9712509,0.6474952,-0.2156749,0.07939661,-0.04664501,0.01706052,0.007625384,-0.1097107,-0.02647294,188.9167,-0.995656,-0.09310856
2017-07-07 22:30,2017,188,22.5,NA,0.6304905,-1.955674,-9.535622,0.0541483,0,13.88,19.24,18.52,15.01,89.2,1.711759,1020.8,-45.81448,372.86,-0.0783625,-2.243346,0.6989831,0.271124,-0.1736822,-0.960668,0.6375092,-0.2404353,0.03352382,-0.05773772,-0.01924903,0.0152591,-0.1064058,-0.0224412,188.9375,-0.9956225,-0.09346563
2017-07-07 23:00,2017,188,23,NA,-7.257331,-6.654613,-4.430983,0.06350902,0.01,12.62,19.16,18.52,15.01,89.8,1.489049,1020.9,-46.23709,370.43,0.496646,-1.513162,1.496348,-2.080707,-1.320809,-2.010526,-1.187813,-0.1545341,-0.03643643,-0.07374556,-0.06086573,0.02516878,-0.04110703,-0.02748076,188.9583,-0.9955889,-0.09382268
2017-07-07 23:30,2017,188,23.5,NA,0.09877588,-0.9710496,-7.80762,0.08063112,0.07,12.14,19.1,18.5,15.02,89.69,1.458378,1020.85,-46.82648,368.98,-0.1195211,-2.089959,0.7352103,0.01163072,-0.01746583,-0.9898032,0.4449807,-0.3661275,-0.09269326,-0.09004772,-0.05610838,0.02512255,-0.02884441,-0.01478718,188.9792,-0.9955552,-0.09417972
2017-07-08 0:00,2017,189,0,NA,-0.09348416,13.97976,-7.85989,0.174491,0.03,12.05,19.03,18.49,15,91.91,1.137591,1020.8,-47.59995,368.68,0.06849357,-1.81117,0.5015244,-0.2722673,0.712188,-1.050397,0.2597951,-0.2625322,-0.3495484,0.02287797,-0.07943787,-0.001378436,-0.05005945,-0.01020623,189,-0.9955214,-0.09453675
2017-07-08 0:30,2017,189,0.5,NA,-0.09044508,0.315648,-7.239546,0.05377712,0,11.32,18.94,18.44,15.01,92.63,0.9875497,1020.85,-48.36741,366.36,-0.2925989,-2.165052,0.8757792,-0.1619085,-0.2029815,-0.9174461,0.5490681,-0.3585911,-0.1569493,-0.09115677,-0.05434479,0.03911599,-0.01340924,-0.008360689,189.0208,-0.9954874,-0.09489377
2017-07-08 1:00,2017,189,1,NA,-0.2806175,0.06164447,-0.4931962,0.07306669,0.05,11.22,18.86,18.44,15.01,93.13,0.9144699,1020.9,-48.93136,367.58,-0.2248062,-2.080806,0.862741,-0.2878939,-0.06727047,-0.9220284,0.4948628,-0.3509556,-0.1403966,-0.1286403,-0.07426519,-0.01958857,0.005284613,0.002833934,189.0417,-0.9954533,-0.09525077
2017-07-08 1:30,2017,189,1.5,NA,-0.01755928,-0.07078721,-7.297948,0.05941368,0.04,11.52,18.75,18.39,14.99,93.79,0.8432062,1020.9,-49.41086,367.97,-0.3102009,-2.174062,0.8587884,-0.1919265,-0.1292668,-0.893997,0.5763683,-0.2871668,-0.1405492,-0.0871537,-0.03723201,0.03742502,-0.005292479,0.008200441,189.0625,-0.9954191,-0.09560776
2017-07-08 2:00,2017,189,2,NA,-0.1295932,0.08098056,-7.298914,0.07808815,0.01,11.88,18.69,18.37,15,95.01,0.6938587,1020.9,-49.71864,367.55,-0.2874836,-2.146524,0.8165915,-0.2968663,0.01822177,-0.9203811,0.5295379,-0.2217659,-0.1472986,-0.08182568,-0.02994525,0.03521845,-0.04689643,0.01160273,189.0833,-0.9953847,-0.09596474
2017-07-08 2:30,2017,189,2.5,NA,-0.09241271,-1.429249,-7.36205,0.03260667,0.08,12.33,18.59,18.32,14.97,93.82,0.8851729,1020.9,-49.72255,370.88,-0.3061715,-2.242316,0.9201438,-0.159058,-0.3624163,-0.888017,0.6351384,-0.1997066,-0.04899691,-0.06803477,0.002952624,0.02513919,-0.02221013,0.02096184,189.1042,-0.9953503,-0.09632171
2017-07-08 3:00,2017,189,3,NA,0.2544445,-1.716892,-7.819249,0.02327477,0,13.01,18.51,18.28,14.98,90.13,1.478145,1020.9,-49.43673,370.51,-0.227723,-2.22473,0.8740623,0.1422818,-0.4527668,-0.8731756,0.6285158,-0.2590875,0.01303921,-0.06477416,0.02473006,0.005608317,-0.07620769,0.02922073,189.125,-0.9953156,-0.09667867
2017-07-08 3:30,2017,189,3.5,NA,0.3117958,-1.457759,-7.596405,0.04101467,0,12.62,18.45,18.24,14.99,89.86,1.48029,1020.85,-48.93007,370.03,-0.2223716,-2.163784,0.8191931,0.1365315,-0.306628,-0.871925,0.5831973,-0.2948935,-0.01828874,-0.07713834,0.02042131,0.005087376,-0.05112388,0.02986239,189.1458,-0.9952809,-0.09703561
2017-07-08 4:00,2017,189,4,NA,-0.3715544,-1.131316,-7.346346,0.04384549,0,12.06,18.38,18.22,15.02,92.77,1.01733,1020.8,-48.30894,366.42,-0.2972579,-2.138126,0.9090367,-0.2149367,-0.337478,-0.9262903,0.492864,-0.2702706,-0.09179954,-0.08658617,0.01860767,0.02241723,-0.07382093,0.02886463,189.1667,-0.995246,-0.09739254
2017-07-08 4:30,2017,189,4.5,NA,1.281896,-1.466492,-3.36935,0.06563007,1.47,12.44,18.33,18.18,15.01,93.94,0.8742811,1020.95,-47.60265,364.14,-0.4171411,-2.233677,0.7144418,0.1754925,0.1247278,-0.7011357,0.8558208,-0.275491,-0.06846238,-0.1255655,0.009008223,-0.01436046,-0.1556396,0.03182384,189.1875,-0.9952111,-0.09774946
2017-07-08 5:00,2017,189,5,NA,2.530244,1.716968,-7.472794,0.06972058,20.21,11.37,18.24,18.14,15.01,94.55,0.7327005,1021.1,-46.89459,363.32,-0.579887,-2.291957,0.6270587,0.4899779,0.376481,-0.4988087,1.15612,-0.356035,-0.1582417,-0.1222165,0.02166271,0.08510506,-0.08632202,0.03101292,189.2083,-0.9951759,-0.09810637
2017-07-08 5:30,2017,189,5.5,NA,0.1791023,5.686793,8.618843,0.07100724,83.04,12.41,18.14,18.09,15.02,95.73,0.6148237,1021.05,-46.09856,371.95,-0.1242088,-1.964922,0.8754758,-0.3074124,0.01661576,-0.7059585,0.8421583,-0.1951704,-0.01770596,-0.1276545,0.05862391,0.1135313,-0.08260328,0.0288968,189.2292,-0.9951407,-0.09846326
2017-07-08 6:00,2017,189,6,NA,-8.232225,14.66819,18.54148,0.07725406,146.32,14.1,17.99,18.01,14.98,94.38,0.9035537,1021,-45.18593,383.6,0.9713744,-1.043052,1.651713,-2.69513,-1.33442,-1.81078,-0.9418655,0.1584927,0.04736864,0.01470556,0.1234874,0.1864857,-0.07062172,0.02304678,189.25,-0.9951053,-0.09882014
2017-07-08 6:30,2017,189,6.5,0.1361411,-2.256517,19.71121,23.05357,0.1545093,225.05,15.15,17.91,17.96,14.98,89.2,1.858148,1020.85,-44.18178,391.32,1.001364,-1.142079,0.7976486,-0.8620205,0.1081205,-1.028203,0.2087365,-0.01319284,0.1823978,-0.05633682,0.1625745,0.3213641,-0.0632378,0.02899451,189.2708,-0.9950698,-0.09917701
2017-07-08 7:00,2017,189,7,0.1492524,-2.862041,45.78973,61.89833,0.108406,304.95,16.07,17.83,17.92,15.15,85.03,2.731963,1020.7,-43.0317,400.97,1.645251,-0.7635549,1.034476,-0.9259068,-0.4717295,-0.8194748,0.4950943,-0.1094498,0.2209085,-0.04517237,0.1889499,0.1240572,-0.0853837,0.03376139,189.2917,-0.9950342,-0.09953386
2017-07-08 7:30,2017,189,7.5,0.1076018,-1.673119,38.01313,54.29985,0.1314846,386.14,17.08,17.78,17.87,15.16,80.13,3.866705,1020.5,-41.84524,411.24,1.894336,-0.6838789,0.7571725,-0.3457449,-0.2204659,-0.7303732,0.5979304,-0.1150666,0.4434921,-0.1426212,0.2726918,0.4234114,-0.000473016,0.0261817,189.3125,-0.9949984,-0.0998907
2017-07-08 8:00,2017,189,8,0.1360702,-3.27443,84.38276,111.455,0.1148917,470.64,18.22,17.81,17.9,15.1,74.84,5.261053,1020.3,-41.19654,423.26,2.950969,0.07087265,1.026364,-0.7094672,-0.7901531,-0.5834947,0.7208852,-0.1815519,0.3062015,-0.07504784,0.1854153,0.03716421,-0.05213414,0.04065111,189.3333,-0.9949625,-0.1002475
2017-07-08 8:30,2017,189,8.5,0.1469323,-4.657474,131.2919,157.0979,0.1696224,553.63,18.89,17.75,17.88,15.06,71.26,6.267134,1020.1,-41.32235,435.17,3.977163,0.9102655,1.067263,-1.161745,-0.7265101,-0.4951606,0.6834528,-0.1858387,0.0452458,0.04593274,0.1161981,-0.245191,-0.05303795,0.05212771,189.3542,-0.9949265,-0.1006043
2017-07-08 9:00,2017,189,9,0.1572744,-3.51237,132.4589,150.7923,0.09616168,623.81,19.53,17.67,17.82,15.05,69.84,6.844321,1019.9,-41.67359,444.28,3.976505,0.7232259,1.111808,-0.6392162,-1.191256,-0.2477189,1.176883,-0.1395214,0.1821216,0.04788944,0.2197625,0.006998307,0.02856647,0.04686119,189.375,-0.9948904,-0.1009612
2017-07-08 9:30,2017,189,9.5,0.1490874,-2.700523,136.1753,141.6853,0.2318632,690.78,20.26,17.7,17.81,15.09,69.16,7.322541,1019.7,-41.87502,451.27,4.343824,1.046857,0.584275,-0.5105662,-0.04236589,-0.2743834,1.011777,-0.0214476,0.1186328,0.03966855,0.2574576,0.2701788,0.06391978,0.03025585,189.3958,-0.9948541,-0.1013179
2017-07-08 10:00,2017,189,10,0.1828501,-4.078059,208.9942,187.5507,0.2377914,754.67,20.97,17.68,17.78,15.08,65.57,8.540621,1019.5,-42.09799,458.07,5.381124,1.872822,0.7785234,-0.8704454,-0.4041885,-0.09270988,1.186809,-0.02475164,-0.4736152,0.3601463,0.195454,-0.1266253,-0.05214519,0.03829881,189.4167,-0.9948177,-0.1016747
2017-07-08 10:30,2017,189,10.5,0.1511612,-4.12868,207.0717,164.8714,0.1849527,804.59,21.62,17.65,17.75,15.08,61.21,10.01339,1019.4,-42.33758,465.88,5.509517,1.811988,0.8205632,-0.4635347,-0.9689275,-0.1671689,1.124071,0.05302074,-0.436742,0.3517837,0.3043528,0.2185262,0.04450778,0.03151433,189.4375,-0.9947812,-0.1020315
2017-07-08 11:00,2017,189,11,0.1799615,-2.95641,246.6495,182.9045,0.2202304,832.69,22.35,17.63,17.7,15.06,61.58,10.36946,1019.3,-42.54607,472.1,5.899008,2.08205,0.6326053,-0.2189683,-0.5730208,0.1371599,1.602721,0.1492177,-0.7790483,0.552349,0.2899329,0.03748481,0.001206889,0.03454041,189.4583,-0.9947445,-0.1023882
2017-07-08 11:30,2017,189,11.5,0.1378117,-4.557886,203.6703,185.1408,0.3049103,804.23,21.84,17.72,17.72,15.08,66.39,8.793642,1019.15,-42.72912,467.29,5.678478,2.07183,0.5623787,-1.108487,0.02614409,-0.2192834,0.942918,0.1537039,-0.3689287,0.2872798,0.2249559,0.04888156,0.01562454,0.01901768,189.4792,-0.9947077,-0.102745
2017-07-08 12:00,2017,189,12,0.1330425,-3.452903,207.031,165.5053,0.2111964,865.32,22.13,17.72,17.68,15.06,64.07,9.568402,1019,-42.66237,475.69,5.59588,1.810295,0.6452703,-0.4744623,-0.6277045,-0.02958315,1.392485,0.1964017,-0.3310217,0.3595172,0.3512047,0.393184,0.1369463,0.005075707,189.5,-0.9946708,-0.1031017
2017-07-08 12:30,2017,189,12.5,0.1472269,-3.070427,235.0389,164.9511,0.2026765,901.94,22.97,17.73,17.63,15,59.7,11.29388,1018.6,-42.38397,482.04,6.02068,2.047585,0.5327485,-0.05648318,-0.8292979,0.0619373,1.518225,0.2585292,-0.6059239,0.459554,0.3696877,0.4297611,0.1290077,0.003572011,189.5208,-0.9946338,-0.1034584
2017-07-08 13:00,2017,189,13,0.1539853,-3.333576,266.8895,170.2476,0.1668712,880.76,23.5,17.84,17.65,15.02,56.3,12.64522,1018.2,-42.04585,486.03,6.366521,2.207068,0.5782666,0.1433245,-1.318166,0.08505082,1.590119,0.3051817,-0.9574575,0.6145398,0.3563323,0.2329787,0.1184627,0.00757388,189.5417,-0.9945966,-0.1038151
2017-07-08 13:30,2017,189,13.5,0.1472913,-4.669374,255.8438,156.048,0.2934191,730.14,23.66,17.99,17.69,15.05,56.47,12.71806,1017.95,-41.73459,477.9,6.346225,2.334367,0.2282067,-0.2875035,-0.5306938,-0.4595066,0.6237666,0.4159475,-1.14842,0.5966112,0.2501957,-0.07503059,0.05873529,0.01511995,189.5625,-0.9945593,-0.1041718
2017-07-08 14:00,2017,189,14,0.1499858,-4.025231,179.9351,94.31085,0.2985876,490.04,24.09,18.15,17.72,15.04,58.19,12.53548,1017.7,-41.47916,466.12,5.20921,1.349622,-0.1261889,0.1565169,-0.2977521,-1.037281,-0.1264858,0.5942979,-0.7565784,0.2983843,0.2363537,-0.08444234,0.09020666,0.025621,189.5833,-0.9945219,-0.1045285
2017-07-08 14:30,2017,189,14.5,0.1418997,-4.771582,180.1154,111.723,0.2396145,589.74,23.49,18.33,17.79,15.08,61.03,11.26973,1017.4,-41.11101,467.19,5.229008,1.358875,0.2022909,-0.3330799,-0.7895441,-0.8705589,0.1937733,0.4676981,-0.5566385,0.3147592,0.2657406,0.08350813,0.09472098,-0.009376177,189.6042,-0.9944843,-0.1048851
2017-07-08 15:00,2017,189,15,0.1640342,-3.942749,150.741,76.96211,0.2028904,389.18,23.33,18.46,17.83,15.09,60.85,11.21301,1017.1,-40.78985,458.87,4.464728,0.6754996,0.04294754,0.1638817,-0.9324738,-1.119263,-0.05121061,0.5125596,-0.5314526,0.2900657,0.2370114,-0.1561945,0.134425,0.008306098,189.625,-0.9944467,-0.1052418
2017-07-08 15:30,2017,189,15.5,0.1512599,-3.691221,136.1036,73.41624,0.1888841,437.03,23.24,18.57,17.91,15.08,59.92,11.41714,1016.85,-40.75561,457.56,4.407328,0.6042603,0.02708299,0.2810172,-1.012999,-1.082119,-0.01513356,0.4194685,-0.3397562,0.1476697,0.2450478,0.0637263,0.1227902,-0.004023186,189.6458,-0.9944089,-0.1055984
2017-07-08 16:00,2017,189,16,0.1735167,-4.563173,224.3214,156.898,0.2585689,662.17,24.29,18.54,17.83,14.96,57.12,13.01145,1016.6,-40.91958,473.88,6.060884,1.960431,0.1013071,-0.2126872,-0.8152325,-0.5546976,0.5497615,0.3921253,-0.8344822,0.3030979,0.1329476,-0.2069107,-0.005249785,-0.01382672,189.6667,-0.9943709,-0.105955
2017-07-08 16:30,2017,189,16.5,0.1620816,-3.399903,198.5704,138.2278,0.2626591,599.41,24.54,18.65,17.87,14.98,55.31,13.76521,1016.25,-41.19909,471.7,5.756692,1.633614,-0.1672285,0.3380464,-0.6431627,-0.6182658,0.4517754,0.3859356,-0.6818744,0.1056191,0.1169078,-0.1788405,0.01789559,-0.01051986,189.6875,-0.9943329,-0.1063116
2017-07-08 17:00,2017,189,17,0.1637532,-3.024887,193.0201,108.3291,0.2664036,511.11,24.49,18.8,17.99,15.02,52.42,14.61159,1015.9,-41.60227,463.42,5.513149,1.417577,-0.3683823,0.7502041,-0.6387493,-0.820205,0.1382958,0.3676636,-0.8814988,0.1424259,0.1105345,-0.1662446,-0.03145155,-0.003365057,189.7083,-0.9942947,-0.1066682
2017-07-08 17:30,2017,189,17.5,0.1514248,-2.573189,124.3127,51.0558,0.2295171,329.34,24.27,18.94,18.06,15.06,49.57,15.28408,1015.75,-41.81465,452.02,4.565515,0.5777109,-0.5534827,1.371685,-0.855889,-1.31506,-0.5654264,0.3504683,-0.5084534,-0.1805443,0.116797,-0.05204794,0.03273402,0.00645598,189.7292,-0.9942564,-0.1070248
2017-07-08 18:00,2017,189,18,0.1564289,-2.530783,114.8944,30.86061,0.2321987,259.21,24.08,19.03,18.12,15.08,49.53,15.12284,1015.6,-41.35711,446.07,4.277775,0.3635922,-0.6414714,1.461828,-0.8176157,-1.484453,-0.7859107,0.3564467,-0.5706497,-0.1332551,0.1187218,-0.06063778,0.0171932,0.008018181,189.75,-0.9942179,-0.1073813
2017-07-08 18:30,2017,189,18.5,0.14986,-2.127851,90.14562,25.51522,0.2017927,258.12,24.22,19.08,18.14,15.07,50.17,15.05702,1015.6,-40.54871,445.39,4.020094,0.0965144,-0.6181351,1.612617,-0.9551194,-1.483709,-0.7259532,0.3429049,-0.2810823,-0.319726,0.1264611,0.04276381,0.02808699,0.003800031,189.7708,-0.9941793,-0.1077379
2017-07-08 19:00,2017,189,19,0.1341573,-1.143751,54.16792,18.20523,0.1995644,117.6,22.54,19.13,18.2,15.06,60.81,10.70014,1015.6,-39.65656,430.59,2.848331,-0.6464334,-0.610755,1.190716,-0.426803,-1.430024,-0.4537159,0.2493341,0.003671057,-0.1941096,0.08817287,-0.2135361,0.02738305,0.00581109,189.7917,-0.9941406,-0.1080944
2017-07-08 19:30,2017,189,19.5,0.1256767,1.140465,10.52269,-11.70975,0.1630019,34.12,20.42,19.28,18.33,15.19,73.85,6.270627,1015.6,-38.75418,415.82,1.384771,-1.705513,-0.641853,1.144013,0.07402216,-1.209847,0.1905586,0.1851297,0.2953949,-0.1066418,0.1543446,-0.05653247,0.07188187,-0.0166361,189.8125,-0.9941018,-0.108451
